Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
08.09.2025 03:45;08.09.2025 04:00;922,04;367,59;1.340,27;3.388,81;1,37;24,74;-;1.864,25;228,50;1.202,50;0,25;299,75
08.09.2025 04:00;08.09.2025 04:15;926,93;371,64;1.397,79;3.317,67;1,36;24,79;-;1.959,50;252,25;1.215,75;0,25;302,25
08.09.2025 04:15;08.09.2025 04:30;932,51;372,62;1.394,19;3.284,61;1,41;24,68;-;2.029,75;272,00;1.216,50;0,25;304,25
08.09.2025 04:30;08.09.2025 04:45;931,73;371,65;1.403,74;3.239,80;1,51;24,68;-;2.076,50;284,50;1.217,50;0,25;300,25
08.09.2025 04:45;08.09.2025 05:00;937,12;373,49;1.430,60;3.202,38;1,44;24,60;-;2.160,25;303,00;1.255,25;0,75;298,50
08.09.2025 05:00;08.09.2025 05:15;957,14;378,01;1.351,52;3.140,69;1,37;24,33;-;2.263,00;385,75;1.378,00;17,25;297,00
08.09.2025 05:15;08.09.2025 05:30;962,17;379,54;1.381,86;3.082,15;1,41;24,29;-;2.322,00;460,50;1.424,75;1,00;298,75
08.09.2025 05:30;08.09.2025 05:45;976,53;414,91;1.393,68;3.022,08;1,77;24,21;-;2.392,75;495,75;1.489,75;81,50;297,00
08.09.2025 05:45;08.09.2025 06:00;984,97;418,45;1.379,71;2.980,01;3,97;24,12;-;2.465,25;542,25;1.605,50;263,00;295,50
08.09.2025 06:00;08.09.2025 06:15;1.014,56;397,73;1.409,28;3.059,70;6,40;24,06;-;2.513,25;602,25;1.704,00;58,25;296,00
08.09.2025 06:15;08.09.2025 06:30;1.035,80;442,20;1.424,16;2.992,57;8,21;24,20;-;2.527,00;654,00;1.782,00;288,50;297,75
08.09.2025 06:30;08.09.2025 06:45;1.060,05;468,76;1.380,30;2.890,87;22,21;24,19;-;2.520,25;690,00;1.799,50;544,75;293,00
08.09.2025 06:45;08.09.2025 07:00;1.068,38;433,51;1.353,91;2.869,58;97,42;23,99;-;2.515,75;708,50;1.783,25;654,75;291,50
08.09.2025 07:00;08.09.2025 07:15;1.086,97;485,32;1.199,55;2.834,73;314,18;18,58;-;2.511,50;718,75;1.784,00;957,25;295,00
08.09.2025 07:15;08.09.2025 07:30;1.094,93;468,63;1.148,51;2.645,66;613,24;18,17;-;2.485,75;726,75;1.778,50;1.066,00;296,00
08.09.2025 07:30;08.09.2025 07:45;1.096,02;474,72;1.123,66;2.462,14;1.025,17;18,18;-;2.500,00;726,50;1.786,00;1.057,75;299,25
08.09.2025 07:45;08.09.2025 08:00;1.093,13;460,69;1.084,95;2.349,88;1.523,07;18,26;-;2.512,75;731,00;1.774,25;1.013,25;299,25
08.09.2025 08:00;08.09.2025 08:15;1.072,53;424,09;1.093,23;2.205,45;2.072,56;18,60;-;2.491,00;725,75;1.728,50;960,25;297,50
08.09.2025 08:15;08.09.2025 08:30;1.066,67;414,36;1.051,06;1.992,94;2.636,31;18,80;-;2.472,00;729,00;1.723,50;875,50;302,00
08.09.2025 08:30;08.09.2025 08:45;1.055,90;432,10;967,40;1.811,70;3.242,74;18,94;-;2.470,00;736,75;1.712,75;727,50;298,00
08.09.2025 08:45;08.09.2025 09:00;1.049,79;421,39;886,41;1.591,19;3.914,29;19,02;-;2.439,50;745,50;1.661,50;503,75;300,75
08.09.2025 09:00;08.09.2025 09:15;1.015,98;420,41;889,85;1.361,08;4.488,36;19,00;-;2.399,50;743,75;1.610,25;415,25;302,00
08.09.2025 09:15;08.09.2025 09:30;1.005,36;418,19;832,97;1.188,51;5.066,31;19,00;-;2.400,50;728,75;1.603,75;122,25;296,00
08.09.2025 09:30;08.09.2025 09:45;993,99;420,37;789,15;1.083,70;5.597,05;18,81;-;2.410,25;704,25;1.539,50;21,25;295,00
08.09.2025 09:45;08.09.2025 10:00;984,87;423,17;746,55;1.043,15;6.105,32;18,68;-;2.357,00;690,00;1.478,25;16,25;298,50
08.09.2025 10:00;08.09.2025 10:15;946,08;427,25;699,22;1.069,60;6.602,51;18,68;-;2.205,50;687,50;1.409,00;4,75;292,25
08.09.2025 10:15;08.09.2025 10:30;926,84;440,48;670,36;1.093,94;6.990,17;18,62;-;2.110,50;673,00;1.280,25;2,00;288,75
08.09.2025 10:30;08.09.2025 10:45;918,00;429,48;656,44;1.143,54;7.260,50;18,52;-;2.081,25;663,00;1.150,00;0,25;290,50
08.09.2025 10:45;08.09.2025 11:00;913,66;433,78;603,97;1.207,80;7.602,07;18,42;-;2.041,25;631,00;1.039,75;0,25;291,50
08.09.2025 11:00;08.09.2025 11:15;893,24;468,19;452,70;1.270,74;7.841,38;18,49;-;1.965,25;639,25;965,50;1,75;290,00
08.09.2025 11:15;08.09.2025 11:30;889,82;449,48;387,15;1.335,99;7.990,24;18,43;-;1.921,25;644,75;984,00;18,50;289,25
08.09.2025 11:30;08.09.2025 11:45;885,00;429,28;355,05;1.388,32;8.138,86;18,52;-;1.893,25;650,75;986,25;0,25;287,75
08.09.2025 11:45;08.09.2025 12:00;882,50;432,38;308,16;1.420,70;8.201,83;18,32;-;1.893,00;636,00;977,00;9,25;276,00
08.09.2025 12:00;08.09.2025 12:15;860,40;454,65;211,88;1.385,81;8.204,65;23,10;-;1.892,00;604,50;943,00;2,25;276,50
08.09.2025 12:15;08.09.2025 12:30;850,26;435,76;194,69;1.366,00;8.193,38;23,44;-;1.921,25;601,75;945,25;9,25;276,50
08.09.2025 12:30;08.09.2025 12:45;860,00;445,34;138,02;1.351,93;8.134,16;23,39;-;1.869,75;612,25;952,25;0,75;278,00
08.09.2025 12:45;08.09.2025 13:00;855,94;467,03;140,83;1.300,06;8.007,52;23,23;-;1.859,75;628,50;950,00;12,00;278,00
08.09.2025 13:00;08.09.2025 13:15;848,38;452,45;133,82;1.241,54;7.849,29;23,12;-;1.846,00;651,00;989,25;0,50;276,50
08.09.2025 13:15;08.09.2025 13:30;850,31;469,82;132,95;1.196,75;7.683,44;23,12;-;1.836,00;677,50;992,50;34,00;277,00
08.09.2025 13:30;08.09.2025 13:45;853,29;458,27;132,47;1.133,95;7.498,74;23,09;-;1.844,00;695,75;1.029,00;12,00;276,00
08.09.2025 13:45;08.09.2025 14:00;866,16;498,88;124,60;1.086,38;7.270,32;23,19;-;1.775,25;703,75;1.102,25;68,75;276,25
08.09.2025 14:00;08.09.2025 14:15;867,45;484,31;116,91;1.028,65;7.107,71;23,22;-;1.778,75;708,00;1.060,00;31,00;276,25
08.09.2025 14:15;08.09.2025 14:30;873,35;480,15;122,43;969,84;6.790,06;23,30;-;1.875,00;732,75;1.076,25;41,50;276,75
08.09.2025 14:30;08.09.2025 14:45;882,23;511,92;100,79;890,19;6.522,75;23,61;-;1.938,75;766,50;1.083,25;52,50;276,75
08.09.2025 14:45;08.09.2025 15:00;887,89;560,36;98,61;809,78;6.192,03;23,62;-;1.992,00;787,75;1.116,00;137,00;280,00
08.09.2025 15:00;08.09.2025 15:15;887,74;487,89;107,48;740,58;5.918,50;23,58;-;2.109,00;799,75;1.205,50;17,50;279,50
08.09.2025 15:15;08.09.2025 15:30;898,58;466,79;100,90;693,38;5.683,72;23,61;-;2.184,75;816,75;1.247,75;13,00;279,25
08.09.2025 15:30;08.09.2025 15:45;903,58;437,28;98,29;631,30;5.393,10;23,65;-;2.298,25;822,50;1.333,25;11,25;278,75
08.09.2025 15:45;08.09.2025 16:00;904,11;455,59;96,27;584,62;5.090,80;23,76;-;2.469,00;860,50;1.342,75;60,50;273,50
08.09.2025 16:00;08.09.2025 16:15;927,99;484,03;155,26;542,05;4.727,72;23,92;-;2.576,50;886,75;1.460,75;53,25;271,00
08.09.2025 16:15;08.09.2025 16:30;939,92;497,33;139,92;507,95;4.298,93;24,15;-;2.604,75;926,25;1.597,50;13,75;273,50
08.09.2025 16:30;08.09.2025 16:45;956,07;518,54;117,72;482,01;3.913,13;24,16;-;2.623,00;966,75;1.703,25;51,00;283,25
08.09.2025 16:45;08.09.2025 17:00;975,25;503,09;121,88;445,59;3.507,37;24,21;-;2.637,25;979,25;1.873,00;211,00;285,25
08.09.2025 17:00;08.09.2025 17:15;1.015,81;497,72;133,85;418,27;3.063,54;24,16;-;2.650,75;997,50;2.095,00;342,25;303,50
08.09.2025 17:15;08.09.2025 17:30;1.033,30;546,54;132,95;392,20;2.626,54;24,21;-;2.681,00;1.018,25;2.227,25;512,75;303,00
08.09.2025 17:30;08.09.2025 17:45;1.055,59;603,83;123,16;380,20;2.206,37;24,18;-;2.690,00;1.038,00;2.306,00;904,75;302,75
08.09.2025 17:45;08.09.2025 18:00;1.076,02;596,53;97,38;391,41;1.825,59;24,21;-;2.676,25;1.049,00;2.396,75;1.017,00;305,50
08.09.2025 18:00;08.09.2025 18:15;1.121,75;588,34;101,74;425,65;1.445,46;24,27;-;2.684,75;1.050,25;2.532,25;985,75;339,00
08.09.2025 18:15;08.09.2025 18:30;1.143,99;615,41;112,27;456,77;1.099,48;24,36;-;2.692,50;1.053,50;2.599,75;1.142,00;367,50
08.09.2025 18:30;08.09.2025 18:45;1.158,68;621,81;118,82;478,51;783,70;24,38;-;2.691,00;1.055,00;2.655,50;1.226,75;369,25
08.09.2025 18:45;08.09.2025 19:00;1.168,63;623,19;114,32;477,67;527,43;24,40;-;2.689,75;1.058,00;2.723,50;1.239,00;368,75
08.09.2025 19:00;08.09.2025 19:15;1.179,53;628,26;102,70;486,73;314,61;24,48;-;2.690,25;1.056,75;2.765,75;1.229,75;370,00
08.09.2025 19:15;08.09.2025 19:30;1.183,92;625,51;106,70;530,43;158,36;24,58;-;2.694,75;1.062,00;2.771,50;1.229,25;371,75
08.09.2025 19:30;08.09.2025 19:45;1.186,48;611,69;111,26;583,50;65,11;24,64;-;2.688,50;1.058,00;2.773,25;1.257,25;371,75
08.09.2025 19:45;08.09.2025 20:00;1.191,08;615,03;112,06;616,15;33,20;24,66;-;2.688,00;1.057,75;2.696,50;1.350,00;371,25
08.09.2025 20:00;08.09.2025 20:15;1.188,11;661,51;121,11;602,03;18,14;24,70;-;2.687,25;1.063,25;2.658,75;1.302,25;370,50
08.09.2025 20:15;08.09.2025 20:30;1.184,57;625,39;135,18;666,41;18,02;24,70;-;2.691,25;1.068,50;2.652,25;1.217,75;371,75
08.09.2025 20:30;08.09.2025 20:45;1.182,74;613,79;139,64;724,37;12,52;24,60;-;2.696,75;1.066,00;2.652,50;1.203,75;371,25
08.09.2025 20:45;08.09.2025 21:00;1.180,14;595,98;131,72;775,97;8,32;24,59;-;2.683,00;1.056,75;2.660,25;1.129,75;369,75
08.09.2025 21:00;08.09.2025 21:15;1.157,95;566,60;135,70;800,12;5,27;24,78;-;2.723,00;1.049,75;2.657,50;1.065,25;369,75
08.09.2025 21:15;08.09.2025 21:30;1.148,31;565,09;122,64;842,94;2,55;24,81;-;2.738,75;1.048,50;2.649,75;942,75;328,50
08.09.2025 21:30;08.09.2025 21:45;1.114,84;536,03;116,99;892,10;2,62;24,89;-;2.742,00;1.043,25;2.624,75;696,25;314,00
08.09.2025 21:45;08.09.2025 22:00;1.105,76;501,73;118,31;929,79;2,71;24,63;-;2.738,75;1.025,00;2.597,00;504,00;310,25
08.09.2025 22:00;08.09.2025 22:15;1.068,67;494,13;129,33;918,23;2,18;24,54;-;2.748,25;961,25;2.458,25;473,50;297,75
08.09.2025 22:15;08.09.2025 22:30;1.060,46;500,15;128,34;887,60;2,09;24,63;-;2.737,00;966,75;2.387,50;393,75;293,50
08.09.2025 22:30;08.09.2025 22:45;1.053,30;493,14;130,77;856,58;2,09;24,61;-;2.745,00;970,25;2.374,25;146,75;297,00
08.09.2025 22:45;08.09.2025 23:00;1.048,07;470,64;124,32;829,86;1,97;24,70;-;2.744,00;969,50;2.281,25;9,75;295,50
08.09.2025 23:00;08.09.2025 23:15;1.006,03;471,02;113,84;792,01;1,97;24,67;-;2.691,25;962,25;2.143,25;50,50;282,00
08.09.2025 23:15;08.09.2025 23:30;997,26;465,88;105,15;760,80;1,53;24,72;-;2.648,50;962,75;2.108,00;5,50;279,50
08.09.2025 23:30;08.09.2025 23:45;994,21;446,16;111,24;743,80;1,59;24,51;-;2.642,00;954,25;2.100,25;0,50;278,75
08.09.2025 23:45;09.09.2025 00:00;988,49;437,54;114,50;728,16;1,59;24,55;-;2.640,75;937,75;2.093,25;0,25;280,00
09.09.2025 00:00;09.09.2025 00:15;957,57;438,53;103,78;713,00;1,68;24,80;-;2.642,75;963,75;2.112,00;5,25;334,75
09.09.2025 00:15;09.09.2025 00:30;949,04;419,97;93,40;677,31;1,64;24,83;-;2.641,50;978,00;2.129,25;0,25;342,75
09.09.2025 00:30;09.09.2025 00:45;949,00;423,94;84,76;642,00;1,62;24,84;-;2.639,00;976,50;2.134,25;0,25;343,25
09.09.2025 00:45;09.09.2025 01:00;948,63;423,40;75,61;644,36;1,69;24,81;-;2.644,00;976,75;2.141,00;0,25;342,25
09.09.2025 01:00;09.09.2025 01:15;939,39;421,06;65,03;617,05;1,59;24,85;-;2.646,25;977,50;2.149,00;0,25;336,00
09.09.2025 01:15;09.09.2025 01:30;938,00;420,45;58,95;570,75;1,64;24,90;-;2.642,25;976,25;2.168,25;0,25;327,25
09.09.2025 01:30;09.09.2025 01:45;936,26;421,58;51,24;550,38;1,59;24,91;-;2.640,50;975,00;2.145,75;0,25;328,75
09.09.2025 01:45;09.09.2025 02:00;933,80;419,43;41,73;538,54;1,47;24,87;-;2.641,50;974,25;2.158,50;0,25;337,00
09.09.2025 02:00;09.09.2025 02:15;929,63;420,58;40,77;534,09;1,75;24,85;-;2.647,25;974,25;2.167,25;0,25;331,50
09.09.2025 02:15;09.09.2025 02:30;928,91;424,42;40,46;538,77;2,61;24,93;-;2.646,50;971,25;2.153,25;0,25;325,00
09.09.2025 02:30;09.09.2025 02:45;927,05;424,24;38,34;527,55;2,06;24,99;-;2.651,75;970,25;2.147,75;0,25;328,75
09.09.2025 02:45;09.09.2025 03:00;928,60;426,46;38,18;528,45;1,67;25,05;-;2.641,25;972,00;2.153,50;0,25;327,75
09.09.2025 03:00;09.09.2025 03:15;926,31;427,80;33,01;510,70;1,74;24,96;-;2.642,50;971,75;2.169,00;0,25;330,25
09.09.2025 03:15;09.09.2025 03:30;928,50;423,91;27,58;505,07;1,74;24,97;-;2.640,25;973,50;2.166,25;0,25;330,50
09.09.2025 03:30;09.09.2025 03:45;928,78;425,74;26,62;510,02;1,84;25,06;-;2.624,25;972,00;2.152,50;0,25;328,50
09.09.2025 03:45;09.09.2025 04:00;930,68;432,58;22,91;531,04;1,54;25,00;-;2.627,00;970,25;2.146,75;0,25;326,50
09.09.2025 04:00;09.09.2025 04:15;936,61;430,98;22,93;533,94;1,66;24,96;-;2.597,50;964,50;2.212,25;0,25;329,50
09.09.2025 04:15;09.09.2025 04:30;940,82;429,94;15,79;547,29;1,65;24,97;-;2.542,50;995,25;2.189,75;0,50;330,75
09.09.2025 04:30;09.09.2025 04:45;942,95;418,73;13,66;578,64;1,76;25,00;-;2.517,75;1.016,00;2.181,75;46,00;329,50
09.09.2025 04:45;09.09.2025 05:00;951,57;426,58;16,95;616,01;1,73;24,97;-;2.513,50;1.026,75;2.224,50;37,75;327,00
09.09.2025 05:00;09.09.2025 05:15;974,41;454,09;19,24;647,15;1,76;24,92;-;2.539,25;1.054,25;2.229,25;63,00;327,50
09.09.2025 05:15;09.09.2025 05:30;982,06;443,19;33,73;668,46;1,71;24,94;-;2.594,25;1.059,75;2.222,75;63,25;316,75
09.09.2025 05:30;09.09.2025 05:45;989,03;459,76;36,24;690,93;1,87;24,95;-;2.645,00;1.058,25;2.231,50;61,50;315,50
09.09.2025 05:45;09.09.2025 06:00;999,77;469,41;43,48;744,46;2,03;24,97;-;2.654,75;1.059,25;2.274,50;104,00;318,00
09.09.2025 06:00;09.09.2025 06:15;1.047,58;544,74;53,66;775,99;2,18;24,91;-;2.670,75;1.071,75;2.411,75;471,00;318,25
09.09.2025 06:15;09.09.2025 06:30;1.074,87;567,18;53,48;796,86;4,57;24,75;-;2.718,75;1.074,50;2.485,75;755,25;323,50
09.09.2025 06:30;09.09.2025 06:45;1.093,50;632,44;55,47;833,76;15,31;24,70;-;2.751,25;1.076,00;2.533,50;756,50;331,50
09.09.2025 06:45;09.09.2025 07:00;1.104,92;604,83;55,43;950,29;75,14;24,62;-;2.724,25;1.076,75;2.588,00;801,75;331,00
09.09.2025 07:00;09.09.2025 07:15;1.115,14;627,35;65,89;1.084,00;230,95;24,63;-;2.735,25;1.082,25;2.622,75;999,75;333,25
09.09.2025 07:15;09.09.2025 07:30;1.119,72;625,37;84,93;1.150,63;447,01;24,52;-;2.751,50;1.086,25;2.610,75;981,25;332,00
09.09.2025 07:30;09.09.2025 07:45;1.114,83;617,46;103,55;1.228,36;715,63;24,35;-;2.749,75;1.087,50;2.604,50;953,75;330,75
09.09.2025 07:45;09.09.2025 08:00;1.113,05;596,15;125,85;1.283,79;1.023,08;24,24;-;2.750,50;1.083,50;2.598,75;839,75;331,50
09.09.2025 08:00;09.09.2025 08:15;1.095,31;528,51;119,87;1.304,26;1.348,46;24,29;-;2.754,00;1.072,25;2.575,00;731,50;321,75
09.09.2025 08:15;09.09.2025 08:30;1.085,69;506,03;127,36;1.296,08;1.672,62;24,15;-;2.753,75;1.063,00;2.567,75;656,50;315,50
09.09.2025 08:30;09.09.2025 08:45;1.074,38;520,37;167,02;1.256,78;1.993,45;24,00;-;2.751,75;1.063,00;2.566,25;633,00;315,00
09.09.2025 08:45;09.09.2025 09:00;1.068,81;536,12;164,15;1.213,76;2.293,24;24,04;-;2.711,75;1.063,50;2.558,25;468,25;314,25
09.09.2025 09:00;09.09.2025 09:15;1.029,23;543,60;165,79;1.174,67;2.588,72;24,10;-;2.557,25;1.059,25;2.461,00;387,25;315,00
09.09.2025 09:15;09.09.2025 09:30;1.017,10;567,45;195,13;1.099,72;2.922,63;23,76;-;2.498,25;1.062,75;2.412,50;320,75;314,25
09.09.2025 09:30;09.09.2025 09:45;1.009,29;565,13;210,08;1.009,33;3.254,60;23,72;-;2.317,25;1.063,50;2.395,75;193,25;314,75
09.09.2025 09:45;09.09.2025 10:00;1.006,14;547,98;234,95;958,24;3.515,85;23,72;-;2.229,75;1.070,25;2.348,75;187,50;313,75
09.09.2025 10:00;09.09.2025 10:15;962,67;574,30;175,59;941,18;3.653,86;23,71;-;2.064,50;1.067,25;2.348,75;702,00;310,75
09.09.2025 10:15;09.09.2025 10:30;949,66;591,27;175,69;872,33;3.905,90;23,70;-;2.039,75;1.053,75;2.339,00;450,25;311,25
09.09.2025 10:30;09.09.2025 10:45;935,18;576,80;189,76;819,68;4.248,94;23,70;-;2.047,25;1.035,50;2.322,75;349,50;326,25
09.09.2025 10:45;09.09.2025 11:00;931,39;537,56;204,70;791,53;4.511,43;23,61;-;2.054,25;1.033,50;2.331,00;304,50;329,50
09.09.2025 11:00;09.09.2025 11:15;916,74;595,56;209,42;742,99;4.751,71;23,63;-;2.041,75;1.028,50;2.300,25;379,75;330,25
09.09.2025 11:15;09.09.2025 11:30;907,87;590,49;207,96;697,43;4.978,90;23,79;-;2.096,25;1.026,00;2.302,00;191,75;330,25
09.09.2025 11:30;09.09.2025 11:45;887,69;522,37;199,37;675,61;5.158,02;23,96;-;2.121,50;1.022,50;2.292,00;124,50;334,75
09.09.2025 11:45;09.09.2025 12:00;879,98;539,01;202,30;663,55;5.300,62;24,10;-;2.130,25;1.020,50;2.257,00;83,25;338,00
09.09.2025 12:00;09.09.2025 12:15;858,24;494,23;234,73;682,57;5.417,04;24,17;-;2.112,50;1.015,25;2.181,25;86,25;338,25
09.09.2025 12:15;09.09.2025 12:30;864,56;521,99;264,45;736,68;5.465,63;24,12;-;2.132,25;1.004,75;2.175,75;74,50;338,75
09.09.2025 12:30;09.09.2025 12:45;867,72;520,01;243,92;798,85;5.496,80;24,00;-;2.143,00;989,75;2.164,25;78,75;338,25
09.09.2025 12:45;09.09.2025 13:00;866,98;490,72;205,88;861,94;5.500,98;23,93;-;2.147,50;978,75;2.160,00;74,75;338,50
09.09.2025 13:00;09.09.2025 13:15;866,63;498,62;194,62;899,13;5.491,38;23,81;-;2.131,00;983,50;2.148,75;120,00;338,25
09.09.2025 13:15;09.09.2025 13:30;874,70;501,66;182,73;916,71;5.445,24;23,97;-;2.131,75;984,25;2.140,75;123,50;337,25
09.09.2025 13:30;09.09.2025 13:45;828,19;471,49;183,36;916,80;5.402,79;24,03;-;2.120,25;1.003,75;2.151,00;88,50;337,50
09.09.2025 13:45;09.09.2025 14:00;827,67;438,87;201,34;907,76;5.281,60;23,74;-;2.096,00;993,75;2.159,25;75,50;338,25
09.09.2025 14:00;09.09.2025 14:15;829,12;478,24;188,35;880,20;5.188,47;23,52;-;2.109,00;966,50;2.156,75;96,00;321,75
09.09.2025 14:15;09.09.2025 14:30;831,53;492,98;186,93;854,41;4.999,97;23,82;-;2.147,00;959,00;2.136,25;183,00;322,00
09.09.2025 14:30;09.09.2025 14:45;832,46;548,61;194,56;821,56;4.767,96;23,94;-;2.188,25;963,00;2.131,75;196,75;322,75
09.09.2025 14:45;09.09.2025 15:00;835,31;541,15;198,42;815,06;4.582,69;23,99;-;2.209,50;962,75;2.149,00;230,25;322,50
09.09.2025 15:00;09.09.2025 15:15;837,34;482,70;184,52;802,30;4.404,58;24,22;-;2.247,00;968,25;2.192,00;84,25;323,00
09.09.2025 15:15;09.09.2025 15:30;840,59;516,91;205,62;811,62;4.209,10;24,23;-;2.266,00;963,50;2.199,50;80,00;322,50
09.09.2025 15:30;09.09.2025 15:45;843,61;531,88;256,34;819,06;3.997,36;24,44;-;2.296,50;964,25;2.231,25;73,25;321,50
09.09.2025 15:45;09.09.2025 16:00;846,97;529,93;298,32;851,42;3.797,33;24,74;-;2.361,25;973,25;2.224,00;71,75;321,75
09.09.2025 16:00;09.09.2025 16:15;873,20;496,98;340,58;872,36;3.594,86;24,68;-;2.501,00;984,75;2.162,75;71,75;320,00
09.09.2025 16:15;09.09.2025 16:30;883,77;490,18;395,96;888,37;3.312,70;24,60;-;2.554,00;989,00;2.130,50;71,25;320,75
09.09.2025 16:30;09.09.2025 16:45;889,26;506,07;406,52;888,45;3.053,09;24,68;-;2.632,25;1.003,50;2.112,50;71,75;319,75
09.09.2025 16:45;09.09.2025 17:00;902,22;524,10;407,26;892,61;2.752,04;24,79;-;2.702,25;1.032,25;2.178,50;76,25;320,25
09.09.2025 17:00;09.09.2025 17:15;937,94;499,85;441,54;891,56;2.440,67;24,85;-;2.739,50;1.055,00;2.348,75;72,00;330,00
09.09.2025 17:15;09.09.2025 17:30;962,71;505,77;492,00;883,11;2.142,47;25,16;-;2.748,00;1.078,00;2.424,50;75,00;331,25
09.09.2025 17:30;09.09.2025 17:45;991,20;566,06;516,14;894,16;1.837,18;24,85;-;2.741,75;1.093,00;2.535,75;175,75;331,50
09.09.2025 17:45;09.09.2025 18:00;1.012,61;562,83;505,45;874,13;1.529,85;24,66;-;2.739,50;1.107,25;2.605,50;239,00;348,00
09.09.2025 18:00;09.09.2025 18:15;1.061,37;580,65;515,31;848,57;1.227,47;24,67;-;2.724,00;1.122,25;2.740,00;396,00;373,00
09.09.2025 18:15;09.09.2025 18:30;1.084,17;565,09;485,56;821,38;953,75;24,71;-;2.731,25;1.125,25;2.781,00;611,00;383,75
09.09.2025 18:30;09.09.2025 18:45;1.104,88;588,13;495,06;807,32;705,24;24,74;-;2.731,75;1.125,25;2.815,00;1.030,50;418,50
09.09.2025 18:45;09.09.2025 19:00;1.118,42;604,22;513,88;765,19;482,00;24,84;-;2.738,25;1.127,00;2.836,00;1.035,25;418,50
09.09.2025 19:00;09.09.2025 19:15;1.122,61;585,66;530,59;743,19;287,57;25,13;-;2.739,00;1.124,50;2.867,75;1.050,00;418,25
09.09.2025 19:15;09.09.2025 19:30;1.130,54;590,90;545,71;761,20;136,12;25,15;-;2.742,25;1.121,75;2.869,25;1.053,00;418,50
09.09.2025 19:30;09.09.2025 19:45;1.132,93;600,31;523,33;784,68;53,31;25,17;-;2.755,75;1.123,50;2.870,75;1.037,50;418,50
09.09.2025 19:45;09.09.2025 20:00;1.133,16;570,98;521,19;785,33;26,79;25,18;-;2.755,00;1.124,00;2.868,75;997,50;419,00
09.09.2025 20:00;09.09.2025 20:15;1.130,18;554,48;522,47;798,29;19,21;25,19;-;2.768,25;1.120,25;2.841,00;1.006,75;419,75
09.09.2025 20:15;09.09.2025 20:30;1.126,63;551,33;528,01;867,97;11,05;25,34;-;2.778,75;1.118,75;2.840,50;954,50;391,25
09.09.2025 20:30;09.09.2025 20:45;1.120,49;586,12;495,81;921,69;7,85;25,44;-;2.782,75;1.119,25;2.825,50;949,00;373,50
09.09.2025 20:45;09.09.2025 21:00;1.100,15;582,36;486,56;993,40;7,56;25,47;-;2.781,50;1.121,75;2.747,00;744,00;372,75
09.09.2025 21:00;09.09.2025 21:15;1.063,80;531,48;472,49;1.058,09;4,48;25,54;-;2.778,75;1.117,00;2.560,50;410,75;360,50
09.09.2025 21:15;09.09.2025 21:30;1.054,67;491,53;454,54;1.123,61;2,59;25,61;-;2.775,00;1.107,75;2.424,75;207,25;340,75
09.09.2025 21:30;09.09.2025 21:45;1.045,10;450,03;385,83;1.169,00;2,41;25,67;-;2.737,75;1.082,50;2.299,00;178,25;337,00
09.09.2025 21:45;09.09.2025 22:00;1.032,44;471,60;363,48;1.176,84;2,24;25,68;-;2.690,75;1.064,75;2.260,75;70,50;335,50
09.09.2025 22:00;09.09.2025 22:15;995,82;535,59;366,07;1.098,55;2,19;25,68;-;2.689,00;1.049,75;2.254,50;78,00;333,00
09.09.2025 22:15;09.09.2025 22:30;988,82;542,00;372,47;1.083,80;2,03;25,71;-;2.693,00;990,50;2.205,00;93,25;331,00
09.09.2025 22:30;09.09.2025 22:45;983,09;486,82;377,04;1.081,45;1,99;25,76;-;2.706,75;997,25;2.183,00;70,50;332,25
09.09.2025 22:45;09.09.2025 23:00;977,91;447,34;397,34;1.054,48;1,96;25,81;-;2.712,00;995,25;2.171,75;9,25;332,25
09.09.2025 23:00;09.09.2025 23:15;946,66;455,51;371,81;1.025,10;1,95;25,80;-;2.705,50;993,00;2.130,00;18,50;321,00
09.09.2025 23:15;09.09.2025 23:30;942,24;446,40;395,89;1.024,09;1,95;25,82;-;2.700,75;995,25;2.088,75;3,50;321,25
09.09.2025 23:30;09.09.2025 23:45;934,89;440,39;427,68;1.004,74;1,76;25,77;-;2.713,75;979,00;2.077,00;5,25;321,25
09.09.2025 23:45;10.09.2025 00:00;929,01;438,48;462,99;936,92;3,86;25,85;-;2.709,50;964,25;2.058,75;4,00;319,50
10.09.2025 00:00;10.09.2025 00:15;901,18;434,60;481,02;846,70;1,23;25,95;-;2.680,75;966,00;2.052,75;4,00;328,00
10.09.2025 00:15;10.09.2025 00:30;896,04;439,27;493,28;771,43;1,25;25,90;-;2.646,50;952,50;2.052,75;3,50;342,50
10.09.2025 00:30;10.09.2025 00:45;890,48;439,69;494,43;714,31;1,32;25,93;-;2.650,25;946,50;2.055,25;3,75;344,00
10.09.2025 00:45;10.09.2025 01:00;888,80;417,59;471,83;665,09;1,27;25,94;-;2.638,25;949,25;2.037,50;3,00;346,25
